machine_id,machine_type,date,shift,production_rate,production_count,quality_score,downtime_minutes,operating_status,temperature_k_mean,temperature_k_std,temperature_k_max,process_temperature_k_mean,process_temperature_k_std,process_temperature_k_max,vibration_mm_s_mean,vibration_mm_s_std,vibration_mm_s_max,pressure_bar_mean,pressure_bar_std,pressure_bar_max,torque_nm_mean,torque_nm_std,torque_nm_max,rotational_speed_rpm_mean,rotational_speed_rpm_std,rotational_speed_rpm_max,load_pct_mean,load_pct_std,load_pct_max,failure_occurred_this_shift,days_since_last_maintenance,maintenance_count_past_7d,downtime_ratio,production_efficiency,quality_score_lag1,quality_score_rollmean_3,quality_score_rollmean_9,production_rate_lag1,production_rate_rollmean_3,production_rate_rollmean_9,downtime_minutes_lag1,downtime_minutes_rollmean_3,downtime_minutes_rollmean_9,temperature_k_mean_lag1,temperature_k_mean_rollmean_3,temperature_k_mean_rollmean_9,process_temperature_k_mean_lag1,process_temperature_k_mean_rollmean_3,process_temperature_k_mean_rollmean_9,vibration_mm_s_mean_lag1,vibration_mm_s_mean_rollmean_3,vibration_mm_s_mean_rollmean_9,pressure_bar_mean_lag1,pressure_bar_mean_rollmean_3,pressure_bar_mean_rollmean_9,torque_nm_mean_lag1,torque_nm_mean_rollmean_3,torque_nm_mean_rollmean_9,rotational_speed_rpm_mean_lag1,rotational_speed_rpm_mean_rollmean_3,rotational_speed_rpm_mean_rollmean_9,load_pct_mean_lag1,load_pct_mean_rollmean_3,load_pct_mean_rollmean_9,has_recent_maintenance,failure_next_shift,sim_day
M-04,PRESS,2026-05-08,Night,63.05,504,94.99,0,RUNNING,305.5670766249636,0.10684226796244033,305.8082770232318,315.5303871427375,0.9002432350205131,317.6866750941836,2.6045914833104296,0.5480410554227322,3.854768314279132,11.958335008274128,1.4072805099146757,15.305701664789606,54.916468654456345,12.860742195970632,74.52713621491684,789.6399282448257,290.6396481466343,1909.2796486082889,68.05682114292395,16.949915945384973,94.07568083971054,0,1.29,1.0,0.0,63.0,95.95,95.49666666666667,92.99333333333334,67.53,65.32,61.150000000000006,0.0,120.0,120.0,305.7384188447527,306.8851139213855,308.32079958186137,315.8037151444033,316.4819627110391,318.18428098051345,2.4917885036107226,3.2275623255111228,4.371978786806267,11.667413067314344,12.273830402004775,12.698126945951437,57.612911790516684,52.86410273384676,54.269648548337976,717.6081995402116,794.5883532120857,775.0461907059238,74.42229626090183,68.87298963970464,69.58968627904491,1,0,8
M-04,PRESS,2026-05-09,Morning,66.64,533,97.09,0,RUNNING,305.4918381720711,0.07058938497652634,305.60204806353374,315.38450520703134,0.9717656913373921,317.7657022224504,2.442303611178548,0.6207792314085455,3.935127514722613,11.574637297678807,0.9676919737337363,13.679597426261733,58.47567503300037,11.438072733434417,78.97337973204122,715.3644731965974,162.99360605955516,1209.13582607412,73.80116384292063,15.655721677277418,100.0,0,1.62,1.0,0.0,66.625,94.99,95.24000000000001,92.86111111111111,63.05,63.81333333333333,61.29888888888888,0.0,0.0,120.0,305.5670766249636,305.7372546176054,307.9474363561617,315.5303871427375,315.6563358714361,317.8175527427936,2.6045914833104296,2.560130768626364,4.254263695127516,11.958335008274128,11.875528326204716,12.660806312888539,54.916468654456345,55.51288671286903,54.330142162761085,789.6399282448257,760.0395155807902,776.7463714312394,68.05682114292395,70.72644113042588,69.34616940450758,1,0,9
M-04,PRESS,2026-05-09,Afternoon,64.53,516,95.27,0,RUNNING,305.6494901262044,0.09351227415881021,305.821040201422,315.85278309003166,0.932922160583823,317.7185314296266,2.5883083469699915,0.6622686649871378,3.701274953680904,11.958058780348924,1.0544029792036829,14.152250094005185,53.86335127306799,13.60436620587396,77.68116622439373,801.9793872184631,238.74668199747555,1705.6046088241756,67.29476080303503,17.982995398401336,98.47023330095116,0,1.96,1.0,0.0,64.5,97.09,96.00999999999999,94.02111111111111,66.64,65.74,62.580000000000005,0.0,0.0,120.0,305.4918381720711,305.5991112139291,307.530972299395,315.38450520703134,315.57286916472407,317.389678287511,2.442303611178548,2.5128945326999,4.046699176034538,11.574637297678807,11.733461791089093,12.505996523674327,58.47567503300037,57.00168515932447,55.00730570354911,715.3644731965974,740.8708669938783,765.806828171885,73.80116384292063,72.09342708224881,70.25157055410747,1,0,9
M-04,PRESS,2026-05-09,Night,64.24,514,94.16,0,RUNNING,304.96693781634485,0.20377297317641296,305.52927299590783,315.17843382548523,1.169682214538499,317.53978180837635,2.7209561967207874,0.7286122348222797,4.791165515470038,11.618281076797105,1.2317072788217656,14.048624505787592,54.09662479979516,10.494870791961764,69.75202714620994,775.0979798338144,198.72918473403564,1520.1268111072789,68.76663493436793,13.802618799186327,91.69218242033968,0,2.29,1.0,0.0,64.25,95.27,95.78333333333335,95.13000000000001,64.53,64.74000000000001,63.696666666666665,0.0,0.0,120.0,305.6494901262044,305.5694683077464,307.18200874343006,315.85278309003166,315.5892251466002,317.0493103820191,2.5883083469699915,2.545067813819656,3.8046665725966853,11.958058780348924,11.830343695433953,12.38109101987289,53.86335127306799,55.75183165350824,54.932054126196746,801.9793872184631,768.9945962199621,770.5082108412025,67.29476080303503,69.71758192962655,69.95118456485437,1,0,9
M-04,PRESS,2026-05-10,Morning,68.15,545,95.36,0,RUNNING,305.1586240019359,0.1103661526672188,305.3886210878176,315.06391151006653,0.9384099377190055,317.0411802689054,2.4671672653947248,0.5377945909144644,3.710333579308141,12.027747756991918,1.2302696646217375,13.95941993770352,58.53569264932006,13.423306052950464,93.90171307584149,730.2341051647754,155.83887910470136,1071.905731746832,73.83262770342253,15.643477607038308,100.0,0,2.62,1.0,0.0,68.125,94.16,95.50666666666666,96.10222222222222,64.24,65.13666666666667,64.75444444444445,0.0,0.0,120.0,304.96693781634485,305.3694220382068,306.7589218300858,315.17843382548523,315.47190737418276,316.6744315568628,2.7209561967207874,2.583856051623109,3.534667289846205,11.618281076797105,11.716992384941612,12.22625919573581,54.09662479979516,55.47855036862117,54.839590964506286,775.0979798338144,764.1472800829583,771.1495827524436,68.76663493436793,69.95418652677454,69.94085316198343,1,0,10
M-04,PRESS,2026-05-10,Afternoon,67.37,539,99.04,0,RUNNING,305.4860382377529,0.13986539000273993,305.6870912983968,315.27143215036676,0.9444077258868782,317.09349859572194,2.5533672043512308,0.5150812178912396,3.643606598050795,12.011465772551214,1.1978252156270175,14.66262308238487,57.32188480075065,11.602446415427801,76.1183531051318,732.5627036690282,162.730894389695,1080.686550907042,73.18032268199228,16.472061270218717,100.0,0,2.96,1.0,0.0,67.375,95.36,94.92999999999999,95.73777777777778,68.15,65.64,65.06777777777778,0.0,0.0,80.0,305.1586240019359,305.2583506481617,306.3446864454954,315.06391151006653,315.3650428085278,316.2397549351178,2.4671672653947248,2.5921439363618344,3.1682968541481586,12.027747756991918,11.868029204712649,12.121927826909658,58.53569264932006,55.49855624072774,54.9734259076042,730.2341051647754,769.103824072351,771.4748173145146,73.83262770342253,69.96467448027516,69.90165887870923,1,0,10
M-04,PRESS,2026-05-10,Night,66.95,536,95.14,0,RUNNING,305.73630960271674,0.13116753679152524,305.9363911886772,315.67435296080316,1.0437760452443317,318.16688739720496,2.507936458392625,0.6039869345444309,3.5141166359079907,12.190521326629321,1.1306925836642925,15.402198683642446,57.69681281250589,12.016536737543657,85.18163385867422,729.5420416861033,170.23856531462715,1188.6875612435,73.2052675503466,15.889406824606851,100.0,0,3.29,1.0,0.0,67.0,99.04,96.18666666666667,95.82222222222222,67.37,66.58666666666666,65.54888888888888,0.0,0.0,40.0,305.4860382377529,305.2038666853445,305.88614963815877,315.27143215036676,315.17125916197284,315.7474823398707,2.5533672043512308,2.5804968888222475,2.784375676051009,12.011465772551214,11.885831535446746,11.996668544295158,57.32188480075065,56.65140074995529,55.08911171243676,732.5627036690282,745.9649295558726,769.8492929959735,73.18032268199228,71.92652843992758,70.17236666975292,1,0,10
M-04,PRESS,2026-05-11,Morning,65.79,526,95.95,0,RUNNING,305.57441254898316,0.19428030449297842,305.78456879614373,315.4501453711216,1.0032658576822577,317.4083711907109,2.5457940902044607,0.6366338058509161,4.11538615273092,11.93719592680836,1.1413062523489028,14.310442907496126,53.04743600831054,11.5565486037268,70.74201795064897,796.3774066476205,200.72531413521648,1362.0109547330767,67.81641222247555,14.930077642570431,93.91808358122404,0,3.62,1.0,0.0,65.75,95.14,96.51333333333332,95.75333333333333,66.95,67.49000000000001,65.48,0.0,0.0,0.0,305.73630960271674,305.46032394746857,305.52233353442693,315.67435296080316,315.33656554041215,315.4882695953437,2.507936458392625,2.5094903093795264,2.5511590432096667,12.190521326629321,12.076578285390818,11.889699665512383,57.69681281250589,57.85146342085886,56.280966834116356,729.5420416861033,730.779616839969,751.6554708345725,73.2052675503466,73.4060726452538,71.36223343415139,1,0,11
M-04,PRESS,2026-05-11,Afternoon,63.24,506,96.65,0,RUNNING,305.0059697848839,0.1293341449640058,305.2901920117137,315.35409795225496,1.2124488780552862,318.1498520667198,2.6416322846771743,0.6400245354826978,4.154289056284107,11.95838732336687,1.1431320728195098,14.179041037265986,54.88770141915566,11.92565610042267,74.85188319796785,767.0446754091879,182.9393894280315,1160.7893332104563,68.76554082403936,15.83914926215449,100.0,0,3.96,1.0,0.0,63.25,95.95,96.71,95.88333333333334,65.79,66.70333333333333,66.02777777777777,0.0,0.0,0.0,305.57441254898316,305.5989201298176,305.4854606639695,315.4501453711216,315.46531016076386,315.46774071133854,2.5457940902044607,2.535699250982772,2.546912573348169,11.93719592680836,12.046394341996297,11.88262844593268,53.04743600831054,56.02204454052236,56.17409531352486,796.3774066476205,752.8273840009174,754.2673583557156,67.81641222247555,71.40066748493814,71.1529230158207,1,0,11
M-04,PRESS,2026-05-11,Night,62.7,502,98.38,0,RUNNING,304.89295681620155,0.1576437462767704,305.0682645608486,314.66765774513175,1.0334643531789698,316.5409849537997,2.6266224075006748,0.5216797451643386,3.648580428955128,11.92545195802991,1.0666019742456165,13.704953659365422,52.031195628390755,11.522096773244762,70.54157915111918,810.352570336881,195.66219316377095,1351.6146048423686,68.04853073762939,16.22491930820122,98.909932877383,0,4.29,1.0,0.0,62.75,96.65,95.91333333333334,95.96111111111111,63.24,65.32666666666667,65.55111111111111,0.0,0.0,0.0,305.0059697848839,305.43889731219457,305.4040774350952,315.35409795225496,315.49286542805993,315.4177832455443,2.6416322846771743,2.5651209444247534,2.563561882355552,11.95838732336687,12.028701525601518,11.914958918827404,54.88770141915566,55.2106500799907,55.871294161151404,767.0446754091879,764.3213745809707,759.760300118935,68.76554082403936,69.92907353228718,70.5243946339471,1,0,11
M-04,PRESS,2026-05-12,Morning,64.09,513,96.4,0,RUNNING,304.2165447195538,0.19488594284311356,304.5600649745608,314.0917574566958,0.955103825597625,316.10307943708614,2.6638813169476996,0.5152641548895459,3.916666234079965,12.091313809384442,1.2386072541905386,14.524038299848044,53.57959376215096,12.988282381517172,84.70448696490081,784.4448814016349,200.4735907815534,1292.5246716259612,67.51502407893823,16.53451688377222,100.0,0,4.62,1.0,0.0,64.125,98.38,96.99333333333334,96.33777777777777,62.7,63.910000000000004,65.51222222222223,0.0,0.0,0.0,304.89295681620155,305.1577797166895,305.32917523412164,314.66765774513175,315.1573003561694,315.32192442358814,2.6266224075006748,2.6046829274607695,2.566009762821135,11.92545195802991,11.940345069401713,11.911305246578047,52.031195628390755,53.32211101861898,55.55070826936634,810.352570336881,791.2582174645631,762.0617047958301,68.04853073762939,68.21016126138143,70.52347347780326,1,0,12
M-04,PRESS,2026-05-12,Afternoon,65.55,524,95.48,0,RUNNING,303.60406434401705,0.17227549859490388,303.8481482042981,313.42727773807604,1.0069912203830422,315.81647774000936,2.578251799561906,0.6955412980842983,3.982900554071872,12.132418799841231,1.4078716968427456,15.724388093483828,53.93168085130144,10.860457208966091,75.16034461713235,772.2540635393178,163.84196439072133,1165.9052597647694,68.84023768669803,14.579267789434667,96.00114762967137,0,4.96,1.0,0.0,65.5,96.4,97.14333333333333,96.26111111111112,64.09,63.343333333333334,65.22888888888889,0.0,0.0,0.0,304.2165447195538,304.70515710687977,305.18747596161967,314.0917574566958,314.7045043846942,315.17828578466197,2.6638813169476996,2.6440453363751826,2.5906295079065966,12.091313809384442,11.991717696927074,11.968713747878674,53.57959376215096,53.499496936565784,55.00669923927197,784.4448814016349,787.2807090492346,769.737305707501,67.51502407893823,68.10969854686898,69.82501350402744,1,0,12
M-04,PRESS,2026-05-12,Night,66.14,529,95.05,0,RUNNING,303.9111857480264,0.09140696864663476,304.11641582359607,313.96773266456273,0.8468499808929206,315.6758742041476,2.77436316101415,0.5578041216111678,4.395835058891036,12.147219290017436,1.156601458138865,15.126257064583548,56.746900419438454,10.180014968500181,80.31370704598234,728.9566394835615,144.18252915350345,1063.3035910076978,72.36675519547529,14.053679457076573,100.0,0,5.29,1.0,0.0,66.125,95.48,96.75333333333333,96.28444444444443,65.55,64.11333333333333,65.34222222222223,0.0,0.0,0.0,303.60406434401705,304.23785529325744,304.96020643026554,313.42727773807604,314.06223097996786,314.9087851900002,2.578251799561906,2.6229185080034263,2.5895121137501427,12.132418799841231,12.049728189085194,11.988087083377819,53.93168085130144,53.180823413947714,55.01429141463123,772.2540635393178,789.0171717592779,766.4344919653737,68.84023768669803,68.13459750108855,69.99673315776778,1,0,12
M-04,PRESS,2026-05-13,Morning,66.7,534,93.31,0,RUNNING,304.1971109435463,0.19302796632341027,304.5237741656248,314.27974054847294,1.0130758384256318,315.9345783869209,2.5564009269642582,0.5965008065826298,4.053086149088817,12.109696510550595,0.8920670351824767,14.043808898314996,60.33993653901133,14.922751310064795,91.5382956135904,704.5306020732634,174.08788884533038,1153.6070665598857,76.01056922468695,16.37381586245877,100.0,0,5.62,1.0,0.0,66.75,95.05,95.64333333333333,96.38333333333334,66.14,65.26,65.55333333333334,0.0,0.0,0.0,303.9111857480264,303.9105982705324,304.8429006448968,313.96773266456273,313.8289226197782,314.7742628387866,2.77436316101415,2.6721654258412517,2.59544622089385,12.147219290017436,12.123650633081036,12.046857995957856,56.746900419438454,54.752725010963616,55.30876648348049,728.9566394835615,761.8851948081714,761.3076763709012,72.36675519547529,69.57400565370385,70.39674652011303,1,0,13
M-04,PRESS,2026-05-13,Afternoon,65.25,522,99.88,0,RUNNING,304.16109681804505,0.11049916886329915,304.3771415407809,314.1375023537237,0.9375903301178301,315.3600836580372,2.49072620224158,0.550364432067725,4.048191595795559,11.982810208588303,1.1498270319336619,13.890365948751487,54.80313580176402,13.587869513812286,77.12065980551444,782.4000957331285,226.57194645014013,1252.5346343973097,69.65470229091876,18.993134783582608,99.51831588431187,0,5.96,1.0,0.0,65.25,93.31,94.61333333333334,96.15555555555555,66.7,66.13,65.39222222222222,0.0,0.0,0.0,304.1971109435463,303.9041203451966,304.73606586063136,314.27974054847294,313.8915836503706,314.6871327319429,2.5564009269642582,2.6363386291801043,2.6053610721793534,12.109696510550595,12.129778200136421,12.055963413019931,60.33993653901133,57.00617260325041,55.509238026779514,704.5306020732634,735.2471016987142,758.4517315829554,76.01056922468695,72.4058540356201,70.63874002247574,1,0,13
M-04,PRESS,2026-05-13,Night,63.05,504,94.64,0,RUNNING,303.8865386578774,0.1453201883789649,304.04826593226335,314.1569860939089,1.1390086040295184,316.2026154442951,2.661914420501812,0.6044338683818884,3.951554645869439,11.835643072794712,1.2914824632340585,14.561910091800176,62.80707330398639,10.273848159095712,80.3454410214838,655.0249293523053,119.15045546480528,1032.8413505656122,79.69348399722136,13.563015969120856,100.0,0,6.29,1.0,0.0,63.0,99.88,96.08,96.24888888888889,65.25,66.02999999999999,65.15666666666667,0.0,0.0,0.0,304.16109681804505,304.0897978365393,304.58885014733045,314.1375023537237,314.12832518891975,314.56114053231585,2.49072620224158,2.6071634300733293,2.5984009608338363,11.982810208588303,12.079908669718776,12.052779461468496,54.80313580176402,57.29665758673793,55.22937702689212,782.4000957331285,738.6291124299845,763.9892195900777,69.65470229091876,72.67734223702699,70.24700442346757,1,0,13
M-04,PRESS,2026-05-14,Morning,66.0,528,96.36,0,RUNNING,303.6748921573484,0.08046930485863331,303.81569389798733,313.5933811693188,1.0305277018908032,315.229538605984,2.7530213466220177,0.5785195233321266,3.9367034230247695,12.0905423816526,1.362926565720561,14.548049402069092,58.404345223272884,14.420389727847068,80.50899630407213,746.6946955929645,269.692370790786,1747.1451530373863,73.79362436387368,18.157896461153776,100.0,0,6.62,1.0,0.0,66.0,94.64,95.94333333333333,96.19333333333333,63.05,65.0,64.72333333333333,0.0,0.0,0.0,303.8865386578774,304.0815821398229,304.38332004234826,314.1569860939089,314.19140966536855,314.39254421377206,2.661914420501812,2.5696805165692163,2.6155096232904125,11.835643072794712,11.976049930644537,12.013348544375761,62.80707330398639,59.31671521492058,55.797183748167726,655.0249293523053,713.985209052899,755.7095404418778,79.69348399722136,75.11958517094236,70.96791736200923,1,0,14
M-04,PRESS,2026-05-14,Afternoon,65.68,525,96.98,0,RUNNING,303.1767751381191,0.1298390273852249,303.48175808000246,313.39061407276284,1.0664842365522225,315.7066760892793,2.537922301571156,0.5847452245907373,3.244780460219544,12.193979554197817,0.9076035555026125,13.802993313994678,52.583242539284015,10.53742408986438,73.86968481372021,791.9205847264103,181.07909229682969,1399.9033886024745,66.46413746339987,14.925036813653183,94.43280412210171,0,6.96,1.0,0.0,65.625,96.36,96.96,96.23888888888888,66.0,64.76666666666667,64.74666666666667,0.0,0.0,0.0,303.6748921573484,303.90750921109026,304.1722622210555,313.5933811693188,313.96262320565046,314.1862370802384,2.7530213466220177,2.6352206564551364,2.638534874003475,12.0905423816526,11.969665221011871,12.030387039358455,58.404345223272884,58.67151810967443,56.392395883163545,746.6946955929645,728.0399068927994,750.1892392135827,73.79362436387368,74.38060355067127,71.63205204438678,1,0,14
M-04,PRESS,2026-05-14,Night,66.24,530,98.22,0,RUNNING,302.6254726859578,0.14515175074142195,302.8910473619568,312.54408456523004,0.9345401187872929,313.8903518818041,2.6966991351020777,0.6755222256897611,4.195570213779409,12.426953097483699,1.4297707898840621,15.815471046376128,55.50986884469229,11.25204292370682,80.51228034354146,751.4278910941518,146.4763046189371,1053.3933262199096,70.47168514003698,15.2304138036362,100.0,0,7.29,0.0,0.0,66.25,96.98,95.99333333333334,96.27555555555556,65.68,64.91000000000001,65.01777777777778,0.0,0.0,0.0,303.1767751381191,303.57940198444834,303.96901837141496,313.39061407276284,313.71366044533016,313.96807220473926,2.537922301571156,2.650952689564995,2.6270115425472502,12.193979554197817,12.04005500288171,12.056563953895228,52.583242539284015,57.931553688847764,56.13634489651114,791.9205847264103,731.2134032238934,752.9532291377186,66.46413746339987,73.3170819414983,71.37634055987128,0,0,14
M-04,PRESS,2026-05-15,Morning,65.8,526,95.52,0,RUNNING,302.22607460870375,0.11274911601691812,302.4140397306288,312.0227045134064,0.9963742779397012,313.96459616837376,2.6474904915673765,0.5869315410330936,4.164536195493412,11.696977957833658,1.3018856182816287,15.834961831037786,53.69750863325401,14.245832252532932,90.66670234819966,798.4842523532269,251.777692521666,1843.852080487052,69.51170671990637,16.072229078442746,100.0,0,7.62,0.0,0.0,65.75,98.22,97.18666666666667,96.25777777777779,66.24,65.97333333333334,65.4111111111111,0.0,0.0,0.0,302.6254726859578,303.1590466604751,303.7170756902768,312.54408456523004,313.1760266024372,313.73211962919464,2.6966991351020777,2.66254759443175,2.6347978456140733,12.426953097483699,12.237158344444707,12.112286302723426,55.50986884469229,55.499152202416404,56.52286414276686,751.4278910941518,763.3477238045089,746.406042555193,70.47168514003698,70.24314898910352,71.64557993791657,0,0,15
M-04,PRESS,2026-05-15,Afternoon,66.31,530,99.8,0,RUNNING,302.06265314087784,0.19862044336696066,302.3200110391496,311.9706584679275,1.0945346362638522,313.9093507974879,2.4152393429895302,0.5515243745536517,3.3933390253479905,12.387206050115921,0.9937034042776872,14.46545331947453,59.15500980958351,13.870108918327878,90.434767538245,714.2334951379415,182.0651621920812,1210.2749823670515,74.23655553781734,17.285938770531324,100.0,0,7.96,0.0,0.0,66.25,95.52,96.90666666666665,96.16000000000001,65.8,65.90666666666667,65.60111111111112,0.0,0.0,0.0,302.22607460870375,302.6761074775936,303.49591234462684,312.0227045134064,312.65246771713305,313.5022248577181,2.6474904915673765,2.62737064274687,2.632976642794037,11.696977957833658,12.105970203171724,12.068471208106672,53.69750863325401,53.9302066724101,56.53596579511165,798.4842523532269,780.6109093912631,747.9659726609256,69.51170671990637,68.81584310778108,71.86743356469081,0,0,15
M-04,PRESS,2026-05-15,Night,64.74,518,94.05,0,RUNNING,301.8135097598959,0.16524080556102377,302.06660062938766,311.5459190099695,1.0283256354040935,314.17396617199483,2.6870370559918775,0.47800672009678613,3.972369776723842,12.06044617832094,1.4206066851847856,14.52422196466298,56.74716114596006,12.336006527760679,76.84146559502786,744.4375659061765,208.5804771731255,1305.6455413141296,73.96740103430685,16.137872545079997,100.0,0,8.29,0.0,0.0,64.75,99.8,97.84666666666665,96.64,66.31,66.11666666666666,65.68555555555555,0.0,0.0,0.0,302.06265314087784,302.3047334785131,303.3246444331669,311.9706584679275,312.179149182188,313.340378272146,2.4152393429895302,2.5864763232196615,2.6148641476193286,12.387206050115921,12.170379035144427,12.096780902581637,59.15500980958351,56.12079576250994,57.11633567936522,714.2334951379415,754.7152128617735,741.5192428385503,74.23655553781734,71.4066491325869,72.46702443703741,0,0,15
M-04,PRESS,2026-05-16,Morning,67.16,537,95.76,0,RUNNING,301.9281795771347,0.06929502360298961,302.069920271333,311.85478785679743,0.9800921052446251,314.00370884573283,2.6636414783530706,0.5608843825634617,3.656560252144168,11.739449858569742,1.0203972539969233,14.189095298266942,53.570105825085456,11.18619492741122,77.4974573855592,794.6115006866537,209.39186455058825,1474.4412681949875,66.70045670011211,13.813933221619555,98.1310926974702,0,8.62,0.0,0.0,67.125,94.05,96.45666666666666,96.52888888888889,64.74,65.61666666666667,65.53,0.0,0.0,0.0,301.8135097598959,302.0340791698258,303.09156932337464,311.5459190099695,311.84642733043444,313.07128786608007,2.6870370559918775,2.583255630182928,2.6051612470612984,12.06044617832094,12.048210062090172,12.087139445726471,56.74716114596006,56.5332265295992,57.116364648978724,744.4375659061765,752.3851044657816,743.2393457743965,73.96740103430685,72.57188776401019,72.64487397468535,0,0,16
M-04,PRESS,2026-05-16,Afternoon,60.76,486,97.69,0,RUNNING,301.8223475155431,0.14398809999490417,302.083704427929,311.68234784879485,0.9151675435153926,312.975485620629,2.632230092702828,0.6952635975147028,3.75117056286084,12.374744566497517,1.2143383138922341,15.191257558369289,56.95741188194174,11.243076831285073,80.3290475726741,732.6973079576278,161.10110916673563,1304.096146950721,72.56500151302751,14.390445738660818,100.0,0,8.96,0.0,0.0,60.75,95.76,96.53666666666668,96.80111111111111,67.16,66.07,65.58111111111111,0.0,0.0,0.0,301.9281795771347,301.9347808259695,302.83946583821785,311.85478785679743,311.7904551115648,312.80184867811613,2.6636414783530706,2.588639292444826,2.6170768638822772,11.739449858569742,12.062367362335534,12.04600092883971,53.570105825085456,56.49075892687634,56.36416123632029,794.6115006866537,751.0941872435906,753.2483345092177,66.70045670011211,71.63480442407877,71.61041702751037,0,0,16
M-04,PRESS,2026-05-16,Night,63.96,512,95.82,0,RUNNING,301.90575497078595,0.15904649553270164,302.1274093586932,311.64389170327377,0.9702222748604921,314.1508762543995,2.514815816574241,0.6134357986051597,3.986125995727455,11.642203746970425,0.8904998664695848,13.132754412567849,52.27101843390837,9.23786508216793,79.49953748905415,790.3977764323313,135.201811821598,1088.8189899236745,66.46843969837042,12.285416018155084,97.00790358506907,0,9.29,0.0,0.0,64.0,97.69,95.83333333333333,96.55777777777777,60.76,64.22,65.08222222222223,0.0,0.0,0.0,301.8223475155431,301.85467895085793,302.57960480460645,311.68234784879485,311.69435157185393,312.5290537331241,2.632230092702828,2.6609695423492585,2.632799518377972,12.374744566497517,12.058213534462732,12.089549190829622,56.95741188194174,55.75822628432908,56.60352524522893,732.6973079576278,757.2487915168193,747.7258025341621,72.56500151302751,71.07761974914882,71.93378360774467,0,0,16
M-04,PRESS,2026-05-17,Morning,65.65,525,96.38,0,RUNNING,301.99540432580807,0.1719496695182349,302.2341204305681,311.8491709049179,1.0096746965135208,313.9959722862351,2.6202701172867897,0.5169968701581767,3.7430374743023327,12.06262777760197,0.9678269210467689,13.883035687095887,60.1845116448676,12.51029615998474,85.96384632599279,694.9575191801816,145.01629038024618,1048.940745117813,76.44936385523887,14.911984963164588,100.0,0,9.62,0.0,0.0,65.625,95.82,96.42333333333333,96.6888888888889,63.96,63.96,65.18333333333334,0.0,0.0,0.0,301.90575497078595,301.88542735448794,302.359517728263,311.64389170327377,311.7270091362887,312.2498210230535,2.514815816574241,2.6035624625433793,2.6164552290526863,11.642203746970425,11.918799390679228,12.068055932404702,52.27101843390837,54.26617871364518,55.432852481886925,790.3977764323313,772.5688616922043,762.7672299874982,66.46843969837042,68.57796597050334,70.46433424120568,0,0,17
M-04,PRESS,2026-05-17,Afternoon,66.38,531,95.13,0,RUNNING,301.90406672438917,0.21706016983108123,302.1987741941268,311.6649961221827,1.124325083837955,313.7748749415197,2.5903328336624867,0.6205537629347995,3.92969733092775,11.811915546345496,1.2611065468290552,13.773506115743622,56.91919740489768,10.658408493181915,75.86034774902141,725.0976937551679,140.99581229977466,991.4954475084832,74.52862279602157,15.800070542375293,100.0,0,9.96,0.0,0.0,66.375,96.38,96.63,96.69111111111111,65.65,63.45666666666667,65.14444444444445,0.0,0.0,0.0,301.99540432580807,301.9078356040457,302.1729079692029,311.8491709049179,311.7251368189955,312.05601988256444,2.6202701172867897,2.5891053421879526,2.6017050924598832,12.06262777760197,12.02652536368997,12.064954309732409,60.1845116448676,56.470980653572575,55.630648750953,694.9575191801816,739.3508678567135,757.0186548305223,76.44936385523887,71.82760168887893,70.75941640691292,0,0,17
M-04,PRESS,2026-05-17,Night,66.0,528,95.48,0,RUNNING,301.7690668067596,0.19514884482467967,302.18309116320296,311.51684300833085,0.9898988953418687,313.6501641350766,2.563244705238217,0.5506595978104957,3.351063254837785,12.545277047524173,1.260044266808834,15.841521051132714,54.8468590734118,11.020316517767368,85.11838339187763,760.5215130577329,165.77210709361356,1216.77520257098,71.0101464541793,14.64711407522489,98.37055568921942,0,10.29,0.0,0.0,66.0,95.13,95.77666666666666,96.48555555555555,66.38,65.33,65.22222222222223,0.0,0.0,0.0,301.90406672438917,301.9350753403277,302.03149592323297,311.6649961221827,311.71935291012477,311.86428455472225,2.5903328336624867,2.5751395891745053,2.6075284849144755,11.811915546345496,11.838915690305962,12.022502753304373,56.91919740489768,56.45824249455788,56.11242151379897,725.0976937551679,736.8176631225602,749.593889167051,74.52862279602157,72.48214211654361,71.65547033275978,0,0,17
M-04,PRESS,2026-05-18,Morning,66.44,532,97.23,0,RUNNING,301.55494359574334,0.15196347517983008,301.87557752896095,311.6522811637959,0.9666278137605747,313.320230398515,2.804982373131344,0.6448302697249746,4.017780797366749,11.977065864930871,1.2774927290325204,14.002115914648746,55.35598043686499,11.468806106753561,78.13751033615294,761.2419017537144,163.52893169635928,1141.485217383219,72.04420523651737,15.920801636424246,100.0,0,10.62,0.0,0.0,66.5,95.48,95.66333333333334,96.18111111111111,66.0,66.01,65.19555555555556,0.0,0.0,0.0,301.7690668067596,301.88951261898563,301.93633971443313,311.51684300833085,311.6770033451438,311.75014660395567,2.563244705238217,2.591282552062497,2.592700214929602,12.545277047524173,12.139940123823878,12.035649858864426,54.8468590734118,57.316856041059026,56.03875376143447,760.5215130577329,726.8589086643609,750.6042916074489,71.0101464541793,73.99604436847991,71.71529936766449,0,0,18
