machine_id,machine_type,date,shift,production_rate,production_count,quality_score,downtime_minutes,operating_status
M-03,PRESS,2026-07-06,Night,66.41,0,95.25,480,DOWN
M-03,PRESS,2026-07-07,Afternoon,65.44,524,97.87,0,RUNNING
M-03,PRESS,2026-07-07,Morning,68.37,547,95.2,0,RUNNING
M-03,PRESS,2026-07-07,Night,62.23,498,92.48,0,RUNNING
M-03,PRESS,2026-07-08,Afternoon,63.92,511,100.0,0,RUNNING
M-03,PRESS,2026-07-08,Morning,62.02,496,98.53,0,RUNNING
M-03,PRESS,2026-07-08,Night,63.9,511,96.37,0,RUNNING
M-03,PRESS,2026-07-09,Afternoon,69.02,552,98.42,0,RUNNING
M-03,PRESS,2026-07-09,Morning,68.01,544,100.0,0,RUNNING
M-03,PRESS,2026-07-09,Night,67.0,536,97.19,0,RUNNING
M-03,PRESS,2026-07-10,Afternoon,63.4,507,95.99,0,RUNNING
M-03,PRESS,2026-07-10,Morning,66.52,532,94.9,0,RUNNING
M-03,PRESS,2026-07-10,Night,64.67,517,95.09,0,RUNNING
M-03,PRESS,2026-07-11,Afternoon,65.17,521,98.96,0,RUNNING
M-03,PRESS,2026-07-11,Morning,66.36,531,97.91,0,RUNNING
M-03,PRESS,2026-07-11,Night,62.77,502,95.61,0,RUNNING
M-03,PRESS,2026-07-12,Afternoon,64.84,519,95.76,0,RUNNING
M-03,PRESS,2026-07-12,Morning,63.6,509,92.27,0,RUNNING
M-03,PRESS,2026-07-12,Night,67.95,544,97.26,0,RUNNING
M-03,PRESS,2026-07-13,Afternoon,67.38,539,97.16,0,RUNNING
M-03,PRESS,2026-07-13,Morning,63.0,504,99.71,0,RUNNING
M-03,PRESS,2026-07-13,Night,64.56,516,94.08,0,RUNNING
M-03,PRESS,2026-07-14,Afternoon,68.67,549,99.09,0,RUNNING
M-03,PRESS,2026-07-14,Morning,64.27,514,98.18,0,RUNNING
M-03,PRESS,2026-07-14,Night,64.05,512,93.76,0,RUNNING
M-03,PRESS,2026-07-15,Afternoon,65.63,525,95.7,0,RUNNING
M-03,PRESS,2026-07-15,Morning,65.27,522,92.46,0,RUNNING
M-03,PRESS,2026-07-15,Night,64.09,513,92.81,0,RUNNING
M-03,PRESS,2026-07-16,Afternoon,62.72,502,90.26,0,RUNNING
M-03,PRESS,2026-07-16,Morning,66.0,528,94.93,0,RUNNING
M-03,PRESS,2026-07-16,Night,64.95,520,99.54,0,RUNNING
M-03,PRESS,2026-07-17,Afternoon,63.83,511,96.94,0,RUNNING
M-03,PRESS,2026-07-17,Morning,68.24,546,95.09,0,RUNNING
M-03,PRESS,2026-07-17,Night,63.05,504,96.6,0,RUNNING
M-03,PRESS,2026-07-18,Afternoon,64.8,518,95.59,0,RUNNING
M-03,PRESS,2026-07-18,Morning,66.49,532,98.45,0,RUNNING
M-03,PRESS,2026-07-18,Night,63.29,506,94.35,0,RUNNING
M-03,PRESS,2026-07-19,Afternoon,66.78,534,94.39,0,RUNNING
M-03,PRESS,2026-07-19,Morning,64.56,516,96.73,0,RUNNING
M-03,PRESS,2026-07-19,Night,67.91,543,95.46,0,RUNNING
M-03,PRESS,2026-07-20,Afternoon,60.27,482,97.77,0,RUNNING
M-03,PRESS,2026-07-20,Morning,64.96,520,94.51,0,RUNNING
M-03,PRESS,2026-07-20,Night,66.44,531,95.44,0,RUNNING
M-03,PRESS,2026-07-21,Afternoon,61.95,496,94.94,0,RUNNING
M-03,PRESS,2026-07-21,Morning,65.13,521,97.03,0,RUNNING
M-03,PRESS,2026-07-21,Night,66.55,532,93.49,0,RUNNING
M-03,PRESS,2026-07-22,Afternoon,65.91,527,95.93,0,RUNNING
M-03,PRESS,2026-07-22,Morning,65.57,525,93.29,0,RUNNING
M-03,PRESS,2026-07-22,Night,61.85,495,98.33,0,RUNNING
M-03,PRESS,2026-07-23,Afternoon,65.39,523,98.3,0,RUNNING
M-03,PRESS,2026-07-23,Morning,63.57,509,94.38,0,RUNNING
M-03,PRESS,2026-07-23,Night,63.02,504,96.12,0,RUNNING
M-03,PRESS,2026-07-24,Afternoon,65.34,523,95.27,0,RUNNING
M-03,PRESS,2026-07-24,Morning,65.84,527,97.39,0,RUNNING
M-03,PRESS,2026-07-24,Night,63.39,507,96.17,0,RUNNING
M-03,PRESS,2026-07-25,Afternoon,65.85,527,97.81,0,RUNNING
M-03,PRESS,2026-07-25,Morning,62.91,503,90.16,0,RUNNING
M-03,PRESS,2026-07-25,Night,60.39,483,93.98,0,RUNNING
M-03,PRESS,2026-07-26,Afternoon,65.04,520,94.54,0,RUNNING
M-03,PRESS,2026-07-26,Morning,66.21,530,100.0,0,RUNNING
M-03,PRESS,2026-07-26,Night,64.64,517,98.75,0,RUNNING
M-03,PRESS,2026-07-27,Afternoon,64.06,512,94.09,0,RUNNING
M-03,PRESS,2026-07-27,Morning,63.74,510,94.4,0,RUNNING
M-03,PRESS,2026-07-27,Night,65.24,522,99.25,0,RUNNING
M-03,PRESS,2026-07-28,Afternoon,64.43,515,92.87,0,RUNNING
M-03,PRESS,2026-07-28,Morning,65.63,525,95.78,0,RUNNING
M-03,PRESS,2026-07-28,Night,66.72,534,95.84,0,RUNNING
M-03,PRESS,2026-07-29,Afternoon,65.58,525,94.5,0,RUNNING
M-03,PRESS,2026-07-29,Morning,64.65,517,100.0,0,RUNNING
M-03,PRESS,2026-07-29,Night,64.17,513,98.3,0,RUNNING
M-04,PRESS,2026-05-01,Afternoon,66.79,534,94.66,0,RUNNING
M-04,PRESS,2026-05-01,Morning,65.22,522,93.12,0,RUNNING
M-04,PRESS,2026-05-01,Night,68.65,549,98.16,0,RUNNING
M-04,PRESS,2026-05-02,Afternoon,65.13,521,97.71,0,RUNNING
M-04,PRESS,2026-05-02,Morning,64.13,513,98.56,0,RUNNING
M-04,PRESS,2026-05-02,Night,65.95,528,94.31,0,RUNNING
M-04,PRESS,2026-05-03,Afternoon,64.35,515,95.19,0,RUNNING
M-04,PRESS,2026-05-03,Morning,63.75,510,98.06,0,RUNNING
M-04,PRESS,2026-05-03,Night,63.14,505,96.85,0,RUNNING
M-04,PRESS,2026-05-04,Afternoon,65.05,520,98.82,0,RUNNING
M-04,PRESS,2026-05-04,Morning,69.02,552,93.86,0,RUNNING
M-04,PRESS,2026-05-04,Night,64.84,519,96.9,0,RUNNING
M-04,PRESS,2026-05-05,Afternoon,59.25,474,92.97,0,RUNNING
M-04,PRESS,2026-05-05,Morning,57.68,461,91.86,0,RUNNING
M-04,PRESS,2026-05-05,Night,61.71,494,96.18,0,RUNNING
M-04,PRESS,2026-05-06,Afternoon,54.48,436,85.29,0,RUNNING
M-04,PRESS,2026-05-06,Morning,55.11,441,86.65,0,RUNNING
M-04,PRESS,2026-05-06,Night,54.72,438,85.41,0,RUNNING
M-04,PRESS,2026-05-07,Afternoon,63.04,126,98.28,360,MAINTENANCE
M-04,PRESS,2026-05-07,Morning,65.33,131,98.64,360,MAINTENANCE
M-04,PRESS,2026-05-07,Night,67.57,135,95.76,360,MAINTENANCE
M-04,PRESS,2026-05-08,Afternoon,67.53,540,95.95,0,RUNNING
M-04,PRESS,2026-05-08,Morning,60.86,487,94.78,0,RUNNING
M-04,PRESS,2026-05-08,Night,63.05,504,94.99,0,RUNNING
M-04,PRESS,2026-05-09,Afternoon,64.53,516,95.27,0,RUNNING
M-04,PRESS,2026-05-09,Morning,66.64,533,97.09,0,RUNNING
M-04,PRESS,2026-05-09,Night,64.24,514,94.16,0,RUNNING
M-04,PRESS,2026-05-10,Afternoon,67.37,539,99.04,0,RUNNING
M-04,PRESS,2026-05-10,Morning,68.15,545,95.36,0,RUNNING
M-04,PRESS,2026-05-10,Night,66.95,536,95.14,0,RUNNING
M-04,PRESS,2026-05-11,Afternoon,63.24,506,96.65,0,RUNNING
M-04,PRESS,2026-05-11,Morning,65.79,526,95.95,0,RUNNING
M-04,PRESS,2026-05-11,Night,62.7,502,98.38,0,RUNNING
M-04,PRESS,2026-05-12,Afternoon,65.55,524,95.48,0,RUNNING
M-04,PRESS,2026-05-12,Morning,64.09,513,96.4,0,RUNNING
M-04,PRESS,2026-05-12,Night,66.14,529,95.05,0,RUNNING
M-04,PRESS,2026-05-13,Afternoon,65.25,522,99.88,0,RUNNING
M-04,PRESS,2026-05-13,Morning,66.7,534,93.31,0,RUNNING
M-04,PRESS,2026-05-13,Night,63.05,504,94.64,0,RUNNING
M-04,PRESS,2026-05-14,Afternoon,65.68,525,96.98,0,RUNNING
M-04,PRESS,2026-05-14,Morning,66.0,528,96.36,0,RUNNING
M-04,PRESS,2026-05-14,Night,66.24,530,98.22,0,RUNNING
M-04,PRESS,2026-05-15,Afternoon,66.31,530,99.8,0,RUNNING
M-04,PRESS,2026-05-15,Morning,65.8,526,95.52,0,RUNNING
M-04,PRESS,2026-05-15,Night,64.74,518,94.05,0,RUNNING
M-04,PRESS,2026-05-16,Afternoon,60.76,486,97.69,0,RUNNING
M-04,PRESS,2026-05-16,Morning,67.16,537,95.76,0,RUNNING
M-04,PRESS,2026-05-16,Night,63.96,512,95.82,0,RUNNING
M-04,PRESS,2026-05-17,Afternoon,66.38,531,95.13,0,RUNNING
M-04,PRESS,2026-05-17,Morning,65.65,525,96.38,0,RUNNING
M-04,PRESS,2026-05-17,Night,66.0,528,95.48,0,RUNNING
M-04,PRESS,2026-05-18,Afternoon,63.18,505,98.17,0,RUNNING
M-04,PRESS,2026-05-18,Morning,66.44,532,97.23,0,RUNNING
M-04,PRESS,2026-05-18,Night,63.95,512,97.62,0,RUNNING
M-04,PRESS,2026-05-19,Afternoon,64.56,517,95.3,0,RUNNING
M-04,PRESS,2026-05-19,Morning,65.72,526,99.68,0,RUNNING
M-04,PRESS,2026-05-19,Night,64.96,520,95.39,0,RUNNING
M-04,PRESS,2026-05-20,Afternoon,62.95,504,93.86,0,RUNNING
M-04,PRESS,2026-05-20,Morning,66.56,532,92.77,0,RUNNING
M-04,PRESS,2026-05-20,Night,66.85,535,99.42,0,RUNNING
M-04,PRESS,2026-05-21,Afternoon,65.14,521,98.32,0,RUNNING
M-04,PRESS,2026-05-21,Morning,64.8,518,95.66,0,RUNNING
M-04,PRESS,2026-05-21,Night,63.19,506,96.48,0,RUNNING
M-04,PRESS,2026-05-22,Afternoon,65.37,523,98.0,0,RUNNING
M-04,PRESS,2026-05-22,Morning,66.9,535,97.0,0,RUNNING
M-04,PRESS,2026-05-22,Night,59.73,478,97.36,0,RUNNING
M-04,PRESS,2026-05-23,Afternoon,66.0,528,98.75,0,RUNNING
M-04,PRESS,2026-05-23,Morning,63.72,510,92.34,0,RUNNING
M-04,PRESS,2026-05-23,Night,64.73,518,97.91,0,RUNNING
M-04,PRESS,2026-05-24,Afternoon,68.2,546,97.48,0,RUNNING
M-04,PRESS,2026-05-24,Morning,68.14,545,98.63,0,RUNNING
M-04,PRESS,2026-05-24,Night,65.15,521,92.8,0,RUNNING
M-04,PRESS,2026-05-25,Afternoon,69.23,554,95.65,0,RUNNING
M-04,PRESS,2026-05-25,Morning,64.52,516,94.31,0,RUNNING
M-04,PRESS,2026-05-25,Night,65.24,522,97.1,0,RUNNING
M-04,PRESS,2026-05-26,Afternoon,63.79,510,96.39,0,RUNNING
M-04,PRESS,2026-05-26,Morning,65.09,521,99.39,0,RUNNING
M-04,PRESS,2026-05-26,Night,63.55,508,93.36,0,RUNNING
M-04,PRESS,2026-05-27,Afternoon,64.16,513,94.62,0,RUNNING
M-04,PRESS,2026-05-27,Morning,63.81,510,95.93,0,RUNNING
M-04,PRESS,2026-05-27,Night,62.26,498,95.83,0,RUNNING
M-04,PRESS,2026-05-28,Afternoon,65.16,521,93.08,0,RUNNING
M-04,PRESS,2026-05-28,Morning,62.07,497,97.52,0,RUNNING
M-04,PRESS,2026-05-28,Night,64.4,515,94.5,0,RUNNING
M-04,PRESS,2026-05-29,Afternoon,61.34,491,96.23,0,RUNNING
M-04,PRESS,2026-05-29,Morning,65.62,525,98.68,0,RUNNING
M-04,PRESS,2026-05-29,Night,64.69,518,97.34,0,RUNNING
M-04,PRESS,2026-05-30,Afternoon,64.38,515,94.41,0,RUNNING
M-04,PRESS,2026-05-30,Morning,65.42,523,94.5,0,RUNNING
M-04,PRESS,2026-05-30,Night,67.1,537,96.04,0,RUNNING
M-04,PRESS,2026-05-31,Afternoon,63.62,509,92.97,0,RUNNING
M-04,PRESS,2026-05-31,Morning,68.71,550,95.88,0,RUNNING
M-04,PRESS,2026-05-31,Night,61.48,492,92.83,0,RUNNING
M-04,PRESS,2026-06-01,Afternoon,61.92,495,97.79,0,RUNNING
M-04,PRESS,2026-06-01,Morning,65.52,524,97.02,0,RUNNING
M-04,PRESS,2026-06-01,Night,64.06,512,96.29,0,RUNNING
M-04,PRESS,2026-06-02,Afternoon,64.48,516,94.22,0,RUNNING
M-04,PRESS,2026-06-02,Morning,68.14,520,97.79,0,RUNNING
M-04,PRESS,2026-06-02,Night,60.8,486,94.56,0,RUNNING
M-04,PRESS,2026-06-03,Afternoon,64.74,518,96.15,0,RUNNING
M-04,PRESS,2026-06-03,Morning,64.59,517,94.03,0,RUNNING
M-04,PRESS,2026-06-03,Night,64.56,516,94.7,0,RUNNING
M-04,PRESS,2026-06-04,Afternoon,62.87,503,98.82,0,RUNNING
M-04,PRESS,2026-06-04,Morning,65.33,523,96.88,0,RUNNING
M-04,PRESS,2026-06-04,Night,64.81,518,96.04,0,RUNNING
M-04,PRESS,2026-06-05,Afternoon,66.86,535,96.57,0,RUNNING
M-04,PRESS,2026-06-05,Morning,66.38,531,96.47,0,RUNNING
M-04,PRESS,2026-06-05,Night,63.81,510,95.89,0,RUNNING
M-04,PRESS,2026-06-06,Afternoon,64.94,519,95.58,0,RUNNING
M-04,PRESS,2026-06-06,Morning,62.77,502,96.22,0,RUNNING
M-04,PRESS,2026-06-06,Night,64.75,518,92.24,0,RUNNING
M-04,PRESS,2026-06-07,Afternoon,65.31,522,93.94,0,RUNNING
M-04,PRESS,2026-06-07,Morning,63.93,511,96.19,0,RUNNING
M-04,PRESS,2026-06-07,Night,67.47,540,94.27,0,RUNNING
M-04,PRESS,2026-06-08,Afternoon,63.74,510,99.55,0,RUNNING
M-04,PRESS,2026-06-08,Morning,66.89,535,96.85,0,RUNNING
M-04,PRESS,2026-06-08,Night,62.67,501,97.84,0,RUNNING
M-04,PRESS,2026-06-09,Afternoon,67.72,542,95.5,0,RUNNING
M-04,PRESS,2026-06-09,Morning,66.95,536,94.66,0,RUNNING
M-04,PRESS,2026-06-09,Night,65.56,525,96.52,0,RUNNING
M-04,PRESS,2026-06-10,Afternoon,66.55,532,92.5,0,RUNNING
M-04,PRESS,2026-06-10,Morning,64.74,518,97.62,0,RUNNING
M-04,PRESS,2026-06-10,Night,67.54,540,92.68,0,RUNNING
M-04,PRESS,2026-06-11,Afternoon,62.87,503,95.18,0,RUNNING
M-04,PRESS,2026-06-11,Morning,67.01,536,98.25,0,RUNNING
M-04,PRESS,2026-06-11,Night,62.84,503,95.57,0,RUNNING
M-04,PRESS,2026-06-12,Afternoon,67.56,540,98.79,0,RUNNING
M-04,PRESS,2026-06-12,Morning,64.4,515,97.56,0,RUNNING
M-04,PRESS,2026-06-12,Night,63.9,511,95.58,0,RUNNING
M-04,PRESS,2026-06-13,Afternoon,66.88,535,99.23,0,RUNNING
M-04,PRESS,2026-06-13,Morning,61.72,494,94.39,0,RUNNING
M-04,PRESS,2026-06-13,Night,62.59,501,94.82,0,RUNNING
M-04,PRESS,2026-06-14,Afternoon,63.42,507,96.85,0,RUNNING
M-04,PRESS,2026-06-14,Morning,64.95,520,96.56,0,RUNNING
M-04,PRESS,2026-06-14,Night,64.08,513,95.97,0,RUNNING
M-04,PRESS,2026-06-15,Afternoon,64.15,513,95.78,0,RUNNING
M-04,PRESS,2026-06-15,Morning,66.07,529,96.01,0,RUNNING
M-04,PRESS,2026-06-15,Night,64.83,519,95.26,0,RUNNING
M-04,PRESS,2026-06-16,Afternoon,66.09,529,95.41,0,RUNNING
M-04,PRESS,2026-06-16,Morning,64.5,516,99.2,0,RUNNING
M-04,PRESS,2026-06-16,Night,66.36,531,95.33,0,RUNNING
M-04,PRESS,2026-06-17,Afternoon,64.79,518,96.9,0,RUNNING
M-04,PRESS,2026-06-17,Morning,67.29,538,96.74,0,RUNNING
M-04,PRESS,2026-06-17,Night,61.94,495,93.75,0,RUNNING
M-04,PRESS,2026-06-18,Afternoon,68.38,547,100.0,0,RUNNING
M-04,PRESS,2026-06-18,Morning,62.67,501,96.29,0,RUNNING
M-04,PRESS,2026-06-18,Night,66.24,530,97.0,0,RUNNING
M-04,PRESS,2026-06-19,Afternoon,63.46,508,94.76,0,RUNNING
M-04,PRESS,2026-06-19,Morning,61.49,492,94.91,0,RUNNING
M-04,PRESS,2026-06-19,Night,64.67,517,95.89,0,RUNNING
M-04,PRESS,2026-06-20,Afternoon,62.91,503,96.48,0,RUNNING
M-04,PRESS,2026-06-20,Morning,61.14,489,97.5,0,RUNNING
M-04,PRESS,2026-06-20,Night,69.04,552,94.16,0,RUNNING
M-04,PRESS,2026-06-21,Afternoon,67.15,537,99.92,0,RUNNING
M-04,PRESS,2026-06-21,Morning,60.07,481,95.43,0,RUNNING
M-04,PRESS,2026-06-21,Night,62.6,501,96.99,0,RUNNING
M-04,PRESS,2026-06-22,Afternoon,70.16,561,92.99,0,RUNNING
M-04,PRESS,2026-06-22,Morning,64.09,513,95.79,0,RUNNING
M-04,PRESS,2026-06-22,Night,65.49,524,96.94,0,RUNNING
M-04,PRESS,2026-06-23,Afternoon,65.6,525,95.22,0,RUNNING
M-04,PRESS,2026-06-23,Morning,67.12,537,96.2,0,RUNNING
M-04,PRESS,2026-06-23,Night,65.52,524,95.31,0,RUNNING
M-04,PRESS,2026-06-24,Afternoon,65.74,526,95.94,0,RUNNING
M-04,PRESS,2026-06-24,Morning,66.21,530,95.26,0,RUNNING
M-04,PRESS,2026-06-24,Night,67.2,538,95.9,0,RUNNING
M-04,PRESS,2026-06-25,Afternoon,63.23,506,94.69,0,RUNNING
M-04,PRESS,2026-06-25,Morning,61.54,492,98.52,0,RUNNING
M-04,PRESS,2026-06-25,Night,63.84,511,98.75,0,RUNNING
M-04,PRESS,2026-06-26,Afternoon,63.71,510,93.45,0,RUNNING
M-04,PRESS,2026-06-26,Morning,57.79,462,99.28,0,RUNNING
M-04,PRESS,2026-06-26,Night,61.65,493,93.57,0,RUNNING
M-04,PRESS,2026-06-27,Afternoon,59.48,476,90.18,0,RUNNING
M-04,PRESS,2026-06-27,Morning,59.41,475,91.29,0,RUNNING
M-04,PRESS,2026-06-27,Night,58.15,465,89.7,0,RUNNING
M-04,PRESS,2026-06-28,Afternoon,56.23,450,81.12,0,RUNNING
M-04,PRESS,2026-06-28,Morning,54.93,439,89.27,0,RUNNING
M-04,PRESS,2026-06-28,Night,56.34,451,87.39,0,RUNNING
M-04,PRESS,2026-06-29,Afternoon,53.75,430,85.9,0,RUNNING
M-04,PRESS,2026-06-29,Morning,51.97,416,83.22,0,RUNNING
M-04,PRESS,2026-06-29,Night,50.79,406,84.81,0,RUNNING
M-04,PRESS,2026-06-30,Afternoon,63.78,0,97.72,480,DOWN
M-04,PRESS,2026-06-30,Morning,63.11,0,93.24,480,DOWN
M-04,PRESS,2026-06-30,Night,66.86,0,97.03,480,DOWN
M-04,PRESS,2026-07-01,Afternoon,63.75,510,96.86,0,RUNNING
M-04,PRESS,2026-07-01,Morning,66.41,531,97.03,0,RUNNING
M-04,PRESS,2026-07-01,Night,66.56,532,97.51,0,RUNNING
M-04,PRESS,2026-07-02,Afternoon,65.69,525,98.14,0,RUNNING
M-04,PRESS,2026-07-02,Morning,67.32,539,97.42,0,RUNNING
M-04,PRESS,2026-07-02,Night,64.95,520,94.24,0,RUNNING
M-04,PRESS,2026-07-03,Afternoon,63.68,509,95.71,0,RUNNING
M-04,PRESS,2026-07-03,Morning,64.68,517,94.51,0,RUNNING
M-04,PRESS,2026-07-03,Night,63.45,508,95.38,0,RUNNING
M-04,PRESS,2026-07-04,Afternoon,65.0,520,94.37,0,RUNNING
M-04,PRESS,2026-07-04,Morning,61.31,490,96.43,0,RUNNING
M-04,PRESS,2026-07-04,Night,66.29,530,97.88,0,RUNNING
M-04,PRESS,2026-07-05,Afternoon,63.5,508,94.12,0,RUNNING
M-04,PRESS,2026-07-05,Morning,61.87,495,94.47,0,RUNNING
M-04,PRESS,2026-07-05,Night,66.62,533,95.61,0,RUNNING
M-04,PRESS,2026-07-06,Afternoon,66.24,530,93.52,0,RUNNING
M-04,PRESS,2026-07-06,Morning,64.48,516,91.99,0,RUNNING
M-04,PRESS,2026-07-06,Night,65.12,521,96.55,0,RUNNING
M-04,PRESS,2026-07-07,Afternoon,59.11,473,96.37,0,RUNNING
M-04,PRESS,2026-07-07,Morning,67.65,541,93.38,0,RUNNING
M-04,PRESS,2026-07-07,Night,68.51,548,98.48,0,RUNNING
M-04,PRESS,2026-07-08,Afternoon,66.57,533,94.05,0,RUNNING
M-04,PRESS,2026-07-08,Morning,65.41,523,95.02,0,RUNNING
M-04,PRESS,2026-07-08,Night,65.93,527,97.01,0,RUNNING
M-04,PRESS,2026-07-09,Afternoon,65.77,526,94.98,0,RUNNING
M-04,PRESS,2026-07-09,Morning,67.07,537,100.0,0,RUNNING
M-04,PRESS,2026-07-09,Night,64.95,520,92.46,0,RUNNING
M-04,PRESS,2026-07-10,Afternoon,63.98,512,96.3,0,RUNNING
M-04,PRESS,2026-07-10,Morning,63.65,509,95.18,0,RUNNING
M-04,PRESS,2026-07-10,Night,63.4,507,98.24,0,RUNNING
M-04,PRESS,2026-07-11,Afternoon,64.36,515,96.31,0,RUNNING
M-04,PRESS,2026-07-11,Morning,65.0,520,95.98,0,RUNNING
M-04,PRESS,2026-07-11,Night,66.61,533,94.27,0,RUNNING
M-04,PRESS,2026-07-12,Afternoon,62.38,499,94.36,0,RUNNING
M-04,PRESS,2026-07-12,Morning,63.72,510,95.39,0,RUNNING
M-04,PRESS,2026-07-12,Night,64.07,513,97.75,0,RUNNING
M-04,PRESS,2026-07-13,Afternoon,66.66,533,95.73,0,RUNNING
M-04,PRESS,2026-07-13,Morning,65.51,524,96.39,0,RUNNING
M-04,PRESS,2026-07-13,Night,65.76,526,95.79,0,RUNNING
M-04,PRESS,2026-07-14,Afternoon,60.24,482,95.73,0,RUNNING
M-04,PRESS,2026-07-14,Morning,65.52,524,94.83,0,RUNNING
M-04,PRESS,2026-07-14,Night,67.77,542,97.85,0,RUNNING
M-04,PRESS,2026-07-15,Afternoon,65.17,521,96.39,0,RUNNING
M-04,PRESS,2026-07-15,Morning,66.88,535,98.47,0,RUNNING
M-04,PRESS,2026-07-15,Night,63.8,510,95.37,0,RUNNING
M-04,PRESS,2026-07-16,Afternoon,64.73,518,95.1,0,RUNNING
M-04,PRESS,2026-07-16,Morning,66.2,530,98.41,0,RUNNING
M-04,PRESS,2026-07-16,Night,65.0,520,97.2,0,RUNNING
M-04,PRESS,2026-07-17,Afternoon,63.93,511,93.56,0,RUNNING
M-04,PRESS,2026-07-17,Morning,62.18,497,91.41,0,RUNNING
M-04,PRESS,2026-07-17,Night,64.01,512,95.7,0,RUNNING
M-04,PRESS,2026-07-18,Afternoon,65.64,525,96.6,0,RUNNING
M-04,PRESS,2026-07-18,Morning,64.12,513,98.9,0,RUNNING
M-04,PRESS,2026-07-18,Night,66.21,530,93.72,0,RUNNING
M-04,PRESS,2026-07-19,Afternoon,66.31,530,93.86,0,RUNNING
M-04,PRESS,2026-07-19,Morning,67.03,536,95.85,0,RUNNING
M-04,PRESS,2026-07-19,Night,61.97,496,97.64,0,RUNNING
M-04,PRESS,2026-07-20,Afternoon,63.3,506,98.25,0,RUNNING
M-04,PRESS,2026-07-20,Morning,65.73,526,94.2,0,RUNNING
M-04,PRESS,2026-07-20,Night,62.68,501,99.29,0,RUNNING
M-04,PRESS,2026-07-21,Afternoon,64.36,515,97.21,0,RUNNING
M-04,PRESS,2026-07-21,Morning,63.24,506,97.28,0,RUNNING
M-04,PRESS,2026-07-21,Night,63.94,512,95.67,0,RUNNING
M-04,PRESS,2026-07-22,Afternoon,66.44,532,94.97,0,RUNNING
M-04,PRESS,2026-07-22,Morning,65.08,521,94.0,0,RUNNING
M-04,PRESS,2026-07-22,Night,64.55,516,94.01,0,RUNNING
M-04,PRESS,2026-07-23,Afternoon,69.7,558,97.57,0,RUNNING
M-04,PRESS,2026-07-23,Morning,60.0,480,95.62,0,RUNNING
M-04,PRESS,2026-07-23,Night,64.96,520,95.47,0,RUNNING
M-04,PRESS,2026-07-24,Afternoon,62.7,502,98.23,0,RUNNING
M-04,PRESS,2026-07-24,Morning,65.04,520,97.09,0,RUNNING
M-04,PRESS,2026-07-24,Night,66.39,531,97.44,0,RUNNING
M-04,PRESS,2026-07-25,Afternoon,66.31,530,97.18,0,RUNNING
M-04,PRESS,2026-07-25,Morning,65.86,527,96.04,0,RUNNING
M-04,PRESS,2026-07-25,Night,64.31,514,94.85,0,RUNNING
M-04,PRESS,2026-07-26,Afternoon,62.58,501,93.06,0,RUNNING
M-04,PRESS,2026-07-26,Morning,65.2,522,99.1,0,RUNNING
M-04,PRESS,2026-07-26,Night,65.32,523,96.1,0,RUNNING
M-04,PRESS,2026-07-27,Afternoon,64.56,517,98.98,0,RUNNING
M-04,PRESS,2026-07-27,Morning,65.34,523,96.49,0,RUNNING
M-04,PRESS,2026-07-27,Night,61.88,495,94.34,0,RUNNING
M-04,PRESS,2026-07-28,Afternoon,64.66,517,99.32,0,RUNNING
M-04,PRESS,2026-07-28,Morning,64.8,518,92.71,0,RUNNING
M-04,PRESS,2026-07-28,Night,65.04,520,96.46,0,RUNNING
M-04,PRESS,2026-07-29,Afternoon,64.27,514,95.36,0,RUNNING
M-04,PRESS,2026-07-29,Morning,62.54,500,94.77,0,RUNNING
M-04,PRESS,2026-07-29,Night,67.5,540,97.12,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-01,Afternoon,121.79,974,98.28,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-01,Morning,116.0,928,96.49,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-01,Night,125.69,1006,93.97,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-02,Afternoon,119.16,953,96.93,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-02,Morning,117.08,937,93.48,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-02,Night,123.55,988,95.85,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-03,Afternoon,116.99,936,100.0,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-03,Morning,118.85,951,96.3,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-03,Night,114.21,914,96.37,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-04,Afternoon,119.32,955,95.29,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-04,Morning,127.28,1018,96.01,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-04,Night,119.35,955,98.75,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-05,Afternoon,114.87,919,95.47,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-05,Morning,112.04,896,99.07,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-05,Night,118.45,948,97.18,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-06,Afternoon,119.33,955,89.52,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-06,Morning,107.11,857,93.17,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-06,Night,113.14,905,90.93,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-07,Afternoon,102.98,824,89.48,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-07,Morning,106.34,851,88.54,0,RUNNING
